rental_id,rental_cost
101486238,14
101486249,2
101486270,2
101486274,2
101486280,2
101486398,2
101486425,2
101486439,2
101486462,2
101486532,2
101486562,2
101486674,6
101486725,2
101486751,2
101486788,2
101486791,2
101486794,2
101486886,2
101486974,2
101486990,2
101486998,2
101487065,2
101487102,8
101487113,2
101487158,2
101487169,2
101487193,10
101487217,2
101487258,2
101487277,2
101487316,2
101487322,2
101487345,2
101487375,2
101487425,2
101487437,2
101487453,2
101487456,18
101487459,18
101487464,2
101487476,4
101487489,2
101487518,2
101487535,2
101487581,2
101487590,2
101487593,2
101487733,4
101487757,4
101487762,2
101487767,4
101487782,2
101487817,4
101487826,20
101487829,20
101487840,6
101487846,20
101487855,2
101487866,2
101487890,2
101487891,2
101487893,2
101487909,2
101487971,2
101487976,2
101487986,2
101488079,2
101488084,2
101488103,2
101488148,2
101488198,2
101488243,2
101488285,4
101488288,4
101488344,2
101488353,2
101488373,2
101488401,2
101488417,2
101488422,2
101488424,2
101488463,2
101488464,2
101488487,2
101488517,2
101488597,2
101488728,2
101488730,2
101488739,2
101488778,2
101488807,2
101488819,2
101488869,2
101488887,2
101488968,2
101488993,2
101489090,2
101489117,2
101489140,4
101489145,2
101489155,2
101489165,2
101489173,2
101489178,2
101489364,2
101489399,2
101489482,2
101489491,2
101489659,2
101489663,2
101489674,2
101489689,2
101489695,2
101489720,2
101489729,2
101489766,2
101489781,2
101489818,2
101489831,2
101489843,2
101489848,2
101489857,2
101489863,2
101489940,2
101489979,2
101490016,2
101490023,2
101490107,4
101490110,4
101490148,4
101490151,2
101490168,4
101490195,2
101490204,2
101490269,2
101490274,2
101490296,2
101490351,2
101490365,2
101490426,2
101490456,2
101490471,2
101490514,2
101490539,2
101490568,2
101490576,2
101490581,2
101490594,4
101490595,2
101490631,2
101490643,4
101490648,2
101490674,2
101490703,4
101490717,2
101490749,2
101490775,4
101490785,4
101490803,6
101490820,2
101490916,4
101490953,2
101490954,2
101490976,2
101491001,2
101491006,2
101491037,2
101491072,2
101491076,2
101491081,2
101491096,2
101491163,2
101491182,2
101491217,2
101491337,2
101491350,2
101491407,2
101491417,2
101491443,2
101491561,2
101491570,2
101491583,2
101491584,2
101491588,2
101491654,2
101491663,2
101491665,6
101491689,2
101491694,2
101491734,4
101491762,4
101491776,4
101491853,2
101491855,2
101491860,4
101491867,2
101491916,2
101491934,2
101491950,2
101492044,4
101492153,2
101492158,2
101492215,2
101492298,2
101492318,2
101492388,2
101492409,2
101492413,2
101492414,2
101492416,2
101492422,2
101492427,2
101492447,2
101492450,2
101492459,2
101492468,2
101492469,2
101492487,2
101492514,2
101492531,2
101492548,2
101492610,4
101492616,4
101492671,2
101492681,2
101492717,2
101492798,2
101492802,4
101492813,4
101492835,2
101492853,2
101492857,2
101492873,4
101492876,2
101492936,2
101492942,2
101492959,2
101492967,2
101492973,2
101493022,4
101493029,2
101493053,2
101493125,2
101493142,2
101493158,2
101493171,2
101493219,2
101493249,2
101493273,2
101493285,6
101493306,2
101493322,2
101493350,2
101493400,6
101493415,2
101493418,2
101493433,2
101493553,2
101493565,2
101493621,2
101493651,2
101493711,4
101493738,2
101493784,2
101493804,2
101493806,2
101493856,2
101493857,2
101493947,4
101494058,2
101494067,2
101494088,2
101494124,2
101494144,2
101494156,2
101494180,2
101494237,2
101494311,2
101494320,2
101494370,4
101494450,2
101494465,4
101494475,2
101494527,2
101494668,2
101494701,2
101494708,2
101494717,2
101494730,4
101494748,2
101494771,2
101494776,2
101494808,2
101494834,2
101494843,2
101494857,2
101494911,2
101494973,2
101495037,2
101495064,2
101495068,4
101495099,2
101495100,2
101495133,2
101495134,2
101495140,2
101495165,4
101495168,2
101495178,2
101495187,2
101495256,2
101495266,2
101495268,2
101495299,2
101495362,2
101495375,4
101495376,2
101495417,2
101495450,2
101495490,2
101495624,4
101495702,2
101495712,2
101495744,2
101495795,4
101495839,2
101495862,2
101495875,2
101495974,2
101495984,2
101496011,2
101496023,2
101496115,2
101496120,2
101496121,2
101496129,6
101496136,6
101496140,2
101496149,2
101496180,2
101496200,6
101496218,2
101496245,2
101496266,2
101496274,2
101496317,2
101496419,2
101496420,4
101496423,2
101496430,2
101496519,2
101496529,2
101496538,2
101496597,2
101496609,2
101496656,2
101496664,2
101496679,2
101496697,2
101496787,2
101496796,2
101496820,2
101496876,4
101496896,6
101496909,2
101496967,2
101496971,2
101497022,8
101497061,2
101497067,2
101497087,4
101497162,8
101497180,2
101497204,2
101497215,2
101497217,2
101497224,4
101497237,2
101497336,4
101497369,4
101497374,2
101497383,2
101497419,2
101497453,2
101497471,2
101497528,2
101497579,2
101497607,2
101497678,2
101497724,2
101497748,4
101497774,4
101497779,2
101497786,2
101497850,2
101497865,4
101497869,2
101497922,2
101497956,2
101498008,2
101498009,2
101498010,2
101498036,2
101498059,2
101498104,2
101498108,2
101498109,2
101498180,2
101498185,2
101498229,2
101498237,2
101498239,4
101498256,6
101498296,2
101498305,6
101498372,2
101498373,4
101498383,2
101498390,6
101498510,2
101498518,2
101498525,4
101498534,4
101498635,2
101498676,2
101498709,2
101498724,2
101498725,2
101498737,4
101498744,8
101498746,8
101498749,2
101498751,2
101498793,2
101498808,2
101498838,2
101498849,2
101498856,2
101498857,2
101498862,2
101498892,2
101498944,2
101498954,2
101498972,2
101498974,2
101499005,2
101499007,2
101499023,6
101499026,2
101499062,2
101499074,2
101499117,2
101499130,2
101499189,2
101499256,2
101499267,2
101499284,2
101499309,2
101499310,2
101499327,2
101499352,2
101499356,2
101499368,2
101499378,2
101499390,2
101499396,2
101499430,2
101499431,2
101499445,2
101499449,4
101499474,2
101499569,2
101499613,4
101499674,2
101499692,2
101499708,4
101499755,2
101499783,2
101499847,4
101499891,2
101499926,2
101499932,2
101499942,2
101499957,2
101499970,4
101500010,2
101500053,10
101500069,2
101500105,20
101500119,2
101500128,18
101500161,2
101500171,2
101500202,2
101500209,2
101500243,2
101500247,2
101500271,2
101500282,2
101500297,2
101500329,2
101500334,2
101500338,2
101500343,2
101500345,2
101500383,2
101500441,2
101500464,10
101500465,2
101500478,2
101500494,2
101500630,2
101500638,6
101500654,2
101500667,2
101500670,2
101500698,2
101500721,2
101500736,2
101500779,2
101500783,2
101500786,2
101500787,2
101500811,2
101500817,2
101500825,6
101500874,4
101500910,2
101500918,2
101500927,2
101500965,2
101500971,2
101500991,2
101501019,2
101501059,2
101501106,2
101501212,2
101501264,2
101501366,2
101501388,2
101501395,2
101501538,2
101501572,2
101501599,2
101501631,2
101501636,2
101501653,2
101501693,2
101501709,2
101501745,4
101501763,2
101501831,2
101501832,2
101501842,2
101501862,2
101501888,2
101501940,2
101501960,2
101502027,2
101502029,2
101502035,2
101502039,2
101502046,2
101502063,2
101502077,2
101502140,4
101502141,2
101502333,2
101502453,2
101502479,2
101502484,2
101502526,2
101502646,2
101502701,2
101502717,2
101502724,2
101502756,4
101502766,2
101502773,4
101502775,2
101502827,2
101502838,2
101502964,2
101502983,2
101503043,2
101503054,2
101503110,2
101503127,2
101503151,4
101503154,2
101503170,2
101503206,2
101503209,2
101503251,2
101503256,2
101503267,2
101503273,2
101503292,2
101503352,2
101503373,2
101503384,2
101503401,2
101503413,2
101503422,2
101503426,2
101503430,2
101503443,2
101503448,2
101503714,2
101503718,2
101503760,2
101503786,2
101503810,2
101503821,2
101503841,2
101503845,4
101503847,2
101503859,2
101503884,2
101503891,2
101503948,2
101503968,2
101503997,2
101504014,2
101504170,4
101504211,2
101504311,8
101504393,2
101504432,2
101504444,2
101504447,2
101504451,2
101504527,2
101504606,2
101504709,2
101504714,2
101504780,2
101504865,2
101505168,2
101505178,2
101505182,2
101505252,2
101505271,2
101505342,2
101505360,2
101505377,2
101505392,2
101505403,6
101505410,2
101505552,2
101505569,2
101505576,2
101505588,2
101505626,2
101505627,2
101505644,2
101505678,2
101505683,2
101505687,2
101505695,2
101505697,2
101505714,2
101505809,2
101505844,2
101505871,2
101505872,2
101505881,2
101505891,2
101505892,2
101505896,2
101505908,2
101505920,2
101505928,2
101505971,2
101506097,4
101506111,4
101506114,4
101506115,2
101506137,2
101506171,2
101506224,4
101506297,2
101506422,2
101506504,2
101506531,2
101506561,2
101506701,2
101506732,2
101506746,4
101506761,2
101506774,4
101506775,4
101506785,2
101506794,2
101506809,2
101506818,2
101506830,6
101506833,4
101506916,2
101506978,2
101506999,2
101507002,2
101507016,2
101507017,2
101507070,2
101507085,2
101507109,2
101507134,2
101507139,2
101507175,2
101507207,12
101507246,2
101507258,2
101507264,2
101507266,2
101507367,2
101507389,12
101507412,2
101507487,2
101507564,2
101507591,4
101507594,2
101507613,2
101507670,2
101507715,2
101507727,2
101507741,2
101507745,2
101507773,2
101507790,2
101507795,2
101507846,2
101507915,2
101508030,2
101508077,2
101508082,2
101508086,2
101508121,2
101508139,2
101508152,2
101508194,2
101508214,2
101508239,2
101508270,4
101508277,2
101508332,2
101508341,2
101508383,2
101508388,2
101508403,2
101508405,2
101508423,2
101508433,2
101508519,2
101508628,2
101508672,2
101508787,2
101508862,2
101508875,2
101509046,2
101509066,2
101509096,2
101509101,2
101509181,4
101509215,4
101509254,2
101509258,2
101509260,4
101509280,2
101509299,2
101509356,2
101509477,2
101509484,2
101509515,2
101509699,2
101509765,6
101509942,2
101510031,2
101510097,2
101510100,2
101510101,2
101510134,2
101510178,2
101510229,2
101510270,2
101510321,2
101510350,4
101510354,2
101510372,4
101510393,2
101510435,2
101510438,2
101510614,2
101510677,2
101510756,2
101510759,4
101510804,2
101510893,2
101511057,2
101511106,2
101511215,2
101511246,2
101511259,2
101511267,2
101511269,2
101511302,2
101511330,2
101511331,2
101511358,2
101511475,2
101511522,2
101511532,2
101511548,4
101511577,2
101511617,2
101511659,2
101511668,2
101511803,2
101511850,2
101511856,2
101511866,2
101511868,2
101511922,2
101511944,2
101511957,2
101511967,2
101512026,2
101512046,2
101512139,2
101512153,2
101512246,2
101512274,2
101512298,2
101512309,2
101512318,2
101512344,2
101512406,2
101512472,2
101512475,2
101512491,2
101512500,2
101512501,2
101512505,2
101512515,12
101512518,12
101512526,2
101512565,2
101512581,2
101512646,2
101512656,2
101512658,2
101512695,4
101512774,2
101512842,2
101512844,2
101512855,4
101512876,2
101512878,2
101512933,2
101513004,2
101513053,2
101513109,2
101513113,2
101513157,2
101513173,2
101513331,4
101513362,2
101513363,2
101513364,2
101513371,2
101513375,2
101513418,4
101513422,2
101513576,2
101513588,6
101513589,2
101513625,2
101513632,2
101513700,4
101513732,2
101513765,2
101513789,2
101513892,2
101513931,2
101513970,2
101513975,2
101513977,2
101513979,2
101513982,2
101513983,2
101514027,2
101514059,2
101514073,2
101514175,2
101514262,2
101514347,2
101514376,2
101514381,2
101514447,4
101514463,2
101514564,2
101514609,2
101514623,2
101514645,2
101514652,2
101514659,2
101514694,2
101514764,10
101514804,2
101514855,2
101514856,2
101514857,2
101514860,2
101514861,2
101514862,2
101514872,2
101514945,2
101514947,2
101514974,2
101514984,2
101514992,2
101515005,2
101515073,4
101515074,2
101515082,2
101515090,2
101515091,4
101515103,2
101515264,6
101515318,2
101515322,4
101515332,2
101515351,2
101515367,2
101515396,2
101515418,2
101515419,2
101515420,2
101515432,2
101515443,2
101515477,2
101515488,2
101515592,2
101515636,2
101515693,2
101515710,2
101515725,2
101515734,2
101515737,2
101515748,2
101515751,2
101515756,2
101515776,2
101515787,2
101515799,2
101515804,2
101515815,4
101515843,2
101515851,2
101515866,2
101515872,2
101515900,2
101515918,2
101515985,2
101516011,2
101516061,2
101516098,2
101516139,2
101516157,2
101516198,2
101516206,2
101516225,2
101516229,2
101516238,2
101516279,2
101516282,2
101516340,2
101516390,4
101516440,2
101516451,4
101516508,2
101516511,2
101516530,2
101516561,2
101516580,2
101516584,2
101516593,2
101516609,2
101516622,4
101516663,4
101516666,2
101516739,4
101516871,2
101516874,2
101516879,2
101516880,2
101516896,2
101516953,2
101516990,2
101517018,2
101517030,2
101517087,2
101517125,2
101517127,2
101517137,2
101517152,2
101517163,2
101517170,2
101517189,2
101517192,4
101517232,4
101517276,2
101517301,2
101517307,2
101517333,4
101517404,2
101517473,2
101517508,2
101517626,2
101517674,2
101517677,2
101517681,2
101517690,2
101517695,2
101517767,2
101517809,2
101517814,2
101517829,2
101517834,2
101517861,2
101517869,2
101517879,2
101517889,2
101517930,20
101517936,2
101518062,2
101518141,4
101518169,2
101518217,2
101518253,4
101518255,4
101518273,4
101518275,4
101518338,2
101518359,2
101518376,4
101518413,2
101518419,2
101518424,2
101518425,2
101518428,2
101518443,2
101518486,2
101518488,2
101518519,2
101518523,2
101518599,2
101518642,4
101518679,2
101518749,2
101518784,2
101518797,2
101518799,2
101518800,4
101518810,2
101518819,2
101518887,2
101518927,4
101518932,2
101518997,2
101519007,2
101519020,2
101519022,2
101519035,2
101519037,2
101519071,2
101519104,2
101519138,2
101519143,2
101519202,2
101519213,2
101519223,2
101519228,2
101519310,4
101519351,2
101519362,2
101519382,2
101519409,2
101519420,2
101519455,6
101519466,6
101519496,4
101519502,2
101519550,2
101519622,2
101519664,2
101519668,2
101519670,2
101519683,2
101519706,2
101519738,2
101519765,2
101519767,2
101519769,2
101519794,2
101519797,2
101519800,2
101519819,2
101519821,2
101519846,2
101519854,2
101519864,2
101519899,2
101519912,2
101519935,2
101519961,2
101520029,2
101520095,4
101520134,4
101520153,2
101520155,2
101520231,2
101520233,2
101520255,2
101520267,2
101520270,2
101520406,4
101520434,2
101520468,2
101520489,2
101520561,2
101520587,2
101520594,2
101520605,2
101520667,2
101520670,2
101520681,2
101520683,2
101520689,2
101520698,2
101520726,4
101520756,2
101520759,2
101520793,4
101520814,2
101520845,2
101520865,2
101520911,2
101520914,2
101520915,2
101520920,4
101520921,2
101520934,2
101520939,2
101520960,2
101521077,2
101521082,2
101521137,2
101521160,2
101521162,2
101521176,2
101521202,2
101521232,2
101521246,4
101521260,4
101521332,2
101521343,2
101521371,2
101521389,2
101521415,2
101521429,2
101521478,2
101521490,2
101521513,2
101521579,2
101521623,2
101521625,2
101521732,4
101521744,4
101521770,2
101521774,8
101521816,2
101521879,2
101521901,6
101521903,2
101521918,2
101521920,6
101521921,2
101521948,2
101522074,2
101522077,4
101522093,4
101522165,2
101522208,2
101522241,2
101522284,2
101522347,2
101522367,2
101522454,2
101522466,2
101522508,2
101522530,2
101522537,2
101522593,4
101522595,4
101522640,2
101522678,2
101522692,4
101522705,2
101522708,2
101522714,4
101522720,2
101522727,2
101522746,2
101522759,2
101522768,2
101522784,2
101522818,4
101522847,2
101522852,2
101522895,2
101522901,2
101522908,4
101523009,2
101523010,2
101523077,4
101523085,2
101523176,2
101523181,2
101523198,2
101523285,2
101523322,2
101523382,2
101523396,2
101523402,4
101523414,4
101523442,2
101523462,2
101523471,2
101523489,2
101523506,2
101523522,2
101523527,6
101523535,6
101523571,2
101523591,2
101523604,2
101523606,4
101523608,4
101523610,2
101523622,2
101523631,2
101523671,4
101523673,4
101523688,2
101523722,2
101523723,2
101523729,2
101523751,2
101523804,2
101523835,2
101523842,2
101523885,2
101524010,2
101524011,4
101524014,2
101524017,2
101524029,2
101524088,2
101524091,4
101524117,4
101524145,2
101524148,2
101524159,2
101524168,2
101524171,2
101524175,2
101524178,2
101524185,2
101524240,2
101524258,2
101524259,4
101524270,4
101524307,4
101524352,2
101524357,4
101524374,2
101524442,2
101524466,2
101524469,2
101524485,2
101524490,2
101524531,6
101524538,2
101524583,2
101524614,2
101524632,2
101524725,2
101524727,2
101524729,2
101524748,2
101524828,2
101524831,2
101524851,2
101524866,2
101524871,2
101524875,2
101524957,2
101524970,6
101524979,4
101525024,18
101525029,2
101525083,2
101525085,2
101525091,2
101525186,2
101525240,6
101525241,2
101525280,2
101525299,2
101525366,2
101525450,2
101525515,2
101525568,2
101525570,2
101525572,2
101525577,2
101525639,8
101525672,2
101525679,2
101525710,2
101525755,2
101525821,2
101525835,4
101525850,4
101525854,2
101525898,2
101525900,2
101525929,2
101525953,2
101525986,2
101525990,4
101526006,2
101526042,2
101526055,2
101526057,2
101526060,2
101526087,2
101526112,2
101526218,2
101526229,2
101526232,2
101526246,2
101526249,2
101526310,2
101526314,2
101526337,2
101526339,2
101526363,2
101526374,2
101526397,2
101526427,2
101526441,2
101526524,2
101526550,2
101526561,2
101526579,2
101526653,2
101526733,2
101526746,2
101526751,2
101526765,2
101526824,2
101526852,2
101526893,2
101526910,2
101526950,4
101526972,2
101527002,2
101527053,2
101527097,2
101527133,2
101527185,2
101527189,2
101527309,4
101527334,8
101527336,8
101527444,2
101527487,2
101527508,2
101527512,2
101527627,2
101527630,2
101527639,2
101527650,2
101527660,2
101527663,2
101527668,2
101527736,2
101527744,2
101527758,2
101527823,2
101527837,2
101527901,2
101527948,2
101527954,2
101527992,2
101528009,2
101528028,2
101528079,2
101528081,2
101528104,2
101528151,2
101528169,2
101528177,2
101528178,2
101528185,2
101528206,2
101528220,2
101528231,2
101528254,2
101528268,2
101528388,2
101528433,2
101528443,2
101528547,2
101528560,2
101528599,2
101528770,2
101528777,2
101528808,2
101528959,2
101528997,2
101529029,2
101529042,2
101529102,2
101529136,2
101529142,2
101529156,4
101529158,2
101529164,4
101529186,2
101529284,2
101529304,2
101529341,4
101529344,2
101529365,2
101529469,2
101529510,2
101529523,2
101529571,2
101529575,2
101529603,2
101529626,2
101529705,2
101529750,2
101529856,4
101529863,4
101529896,2
101529905,2
101529913,2
101529921,2
101529941,2
101529979,2
101529981,2
101529983,2
101530039,2
101530043,2
101530048,2
101530051,2
101530154,2
101530159,2
101530197,2
101530208,2
101530216,2
101530265,2
101530276,2
101530312,2
101530348,2
101530361,4
101530418,2
101530445,2
101530448,2
101530494,2
101530495,2
101530525,2
101530537,4
101530548,2
101530576,2
101530580,2
101530581,2
101530582,2
101530585,2
101530589,2
101530607,4
101530619,4
101530683,2
101530691,12
101530723,12
101530732,2
101530745,2
101530746,12
101530759,6
101530780,2
101530805,4
101530917,2
101530920,4
101530933,2
101530965,2
101530978,2
101530979,2
101530992,2
101531165,2
101531196,2
101531214,2
101531221,2
101531244,2
101531299,2
101531311,2
101531355,2
101531395,2
101531432,2
101531444,2
101531448,2
101531474,2
101531482,2
101531555,2
101531565,2
101531566,2
101531620,2
101531632,2
101531656,2
101531733,2
101531770,2
101531777,4
101531779,2
101531802,6
101531804,2
101531817,2
101531870,2
101532047,2
101532053,2
101532173,8
101532177,2
101532179,4
101532198,2
101532226,2
101532316,4
101532349,2
101532364,2
101532381,2
101532392,2
101532465,2
101532484,2
101532492,2
101532495,2
101532520,4
101532549,2
101532562,2
101532577,4
101532586,2
101532639,2
101532652,2
101532680,2
101532693,4
101532741,2
101532776,4
101532784,2
101532802,2
101532806,2
101532813,2
101532887,2
101532917,2
101532921,2
101532948,2
101532951,2
101532968,2
101533014,2
101533177,4
101533188,2
101533190,2
101533230,2
101533234,2
101533237,2
101533354,2
101533387,2
101533390,2
101533474,2
101533505,4
101533599,2
101533609,2
101533639,2
101533649,2
101533699,2
101533737,2
101533780,2
101533794,4
101533909,10
101533933,10
101534005,2
101534028,2
101534048,2
101534053,2
101534066,2
101534134,2
101534149,2
101534205,4
101534252,2
101534281,2
101534371,2
101534412,2
101534414,2
101534422,2
101534532,2
101534588,2
101534591,2
101534738,2
101534739,2
101534760,2
101534835,6
101534990,2
101535072,4
101535081,2
101535097,2
101535108,2
101535120,2
101535165,2
101535265,2
101535347,2
101535356,4
101535420,2
101535482,2
101535501,2
101535529,10
101535535,4
101535563,2
101535610,2
101535611,2
101535625,2
101535630,2
101535680,2
101535781,2
101535787,2
101535820,2
101535868,2
101535904,2
101535919,2
101535946,2
101535990,2
101535991,2
101535995,2
101536000,4
101536031,2
101536036,2
101536052,2
101536053,2
101536061,2
101536071,2
101536083,2
101536093,2
101536113,2
101536142,2
101536162,2
101536206,2
101536262,6
101536276,2
101536310,2
101536343,2
101536345,4
101536370,2
101536392,2
101536443,4
101536452,4
101536483,2
101536514,2
101536533,2
101536536,2
101536543,2
101536604,2
101536627,2
101536632,2
101536644,2
101536739,2
101536761,2
101536829,2
101536833,2
101536834,2
101536867,2
101536897,2
101536954,2
101537000,2
101537013,2
101537014,2
101537038,2
101537088,2
101537132,2
101537145,2
101537190,2
101537227,2
101537253,2
101537312,2
101537314,2
101537436,2
101537493,2
101537511,2
101537552,2
101537557,2
101537579,2
101537582,2
101537601,2
101537637,2
101537644,2
101537734,2
101537737,4
101537790,2
101537835,2
101537868,2
101537870,2
101537891,2
101537927,2
101537971,2
101538061,6
101538071,10
101538178,2
101538218,2
101538233,2
101538257,2
101538300,10
101538306,2
101538312,2
101538358,2
101538383,6
101538434,2
101538474,2
101538502,2
101538505,4
101538508,2
101538566,2
101538647,2
101538665,2
101538677,2
101538706,2
101538711,2
101538734,2
101538795,2
101538899,2
101538900,2
101538934,2
101538943,4
101539030,2
101539094,2
101539138,2
101539170,2
101539176,2
101539240,4
101539281,2
101539368,2
101539374,2
101539375,2
101539378,2
101539382,6
101539383,2
101539411,2
101539416,2
101539432,2
101539464,6
101539579,2
101539605,2
101539614,6
101539735,2
101539788,2
101539832,2
101539907,2
101540072,4
101540116,2
101540168,2
101540172,2
101540228,2
101540230,4
101540241,2
101540246,2
101540286,4
101540299,2
101540431,2
101540459,2
101540497,2
101540498,2
101540514,2
101540542,4
101540551,2
101540604,2
101540613,2
101540614,2
101540634,4
101540678,2
101540800,2
101540813,2
101540833,4
101540858,2
101540876,2
101540908,2
101540992,2
101541006,2
101541013,2
101541016,4
101541030,4
101541057,2
101541063,2
101541068,2
101541115,2
101541145,4
101541149,2
101541185,2
101541186,2
101541194,2
101541211,4
101541232,2
101541250,4
101541254,2
101541277,2
101541309,2
101541347,2
101541351,2
101541380,2
101541406,2
101541414,4
101541445,2
101541483,2
101541506,2
101541512,2
101541522,4
101541555,4
101541593,2
101541622,2
101541648,2
101541659,2
101541662,2
101541714,2
101541736,6
101541738,2
101541752,6
101541809,2
101541831,2
101541845,2
101541849,2
101541890,2
101541899,2
101541941,2
101541980,2
101541986,2
101541989,4
101542011,2
101542055,2
101542058,2
101542067,2
101542117,2
101542127,2
101542135,4
101542191,2
101542242,4
101542260,2
101542305,2
101542360,2
101542380,2
101542557,2
101542566,4
101542571,4
101542604,2
101542718,2
101542776,2
101542797,2
101542835,4
101542837,4
101542846,4
101542872,2
101542874,2
101542884,2
101542903,2
101542915,2
101542936,2
101543105,8
101543142,2
101543175,2
101543257,4
101543299,2
101543320,2
101543329,2
101543335,2
101543347,2
101543366,2
101543396,2
101543428,2
101543469,2
101543481,2
101543522,2
101543558,2
101543609,2
101543631,2
101543632,2
101543646,2
101543656,2
101543666,2
101543667,2
101543709,2
101543722,2
101543763,2
101543768,2
101543788,2
101543816,2
101543821,2
101543870,2
101543885,2
101543890,2
101543897,2
101543930,4
101543961,4
101543993,2
101544072,10
101544116,2
101544126,2
101544217,2
101544254,2
101544259,2
101544268,2
101544272,2
101544296,2
101544319,2
101544325,2
101544337,6
101544380,2
101544428,2
101544439,2
101544474,2
101544515,2
101544520,2
101544589,2
101544619,2
101544765,2
101544773,2
101544775,2
101544787,2
101544793,4
101544807,4
101544854,2
101544926,2
101544986,2
101545040,4
101545050,2
101545083,2
101545084,2
101545087,2
101545095,2
101545167,2
101545220,4
101545237,2
101545241,2
101545262,2
101545290,2
101545326,2
101545339,2
101545345,2
101545353,2
101545359,4
101545535,2
101545659,2
101545674,2
101545681,2
101545744,2
101545765,2
101545769,2
101545799,2
101545807,2
101545813,2
101545833,16
101545837,16
101545844,2
101545852,2
101545881,2
101545887,2
101545932,2
101545935,2
101545960,2
101545980,16
101545983,16
101546081,6
101546096,2
101546107,2
101546187,2
101546293,2
101546348,10
101546378,4
101546409,2
101546410,2
101546421,2
101546436,2
101546443,2
101546453,8
101546454,2
101546560,2
101546611,2
101546622,2
101546623,2
101546709,2
101546742,2
101546771,2
101546790,4
101546818,4
101546835,2
101546839,4
101546900,4
101546928,2
101546961,2
101547023,2
101547045,2
101547071,2
101547100,2
101547309,4
101547322,4
101547346,2
101547359,2
101547405,2
101547455,2
101547484,2
101547491,2
101547497,2
101547528,4
101547555,2
101547580,2
101547589,2
101547607,4
101547631,4
101547633,2
101547649,2
101547744,2
101547790,2
101547874,2
101547884,2
101547948,2
101547949,2
101547978,2
101547990,2
101548040,2
101548088,2
101548092,2
101548199,2
101548216,2
101548221,2
101548225,2
101548232,2
101548237,4
101548295,2
101548340,2
101548350,2
101548373,2
101548377,2
101548401,2
101548463,2
101548535,4
101548548,6
101548566,2
101548639,4
101548670,2
101548681,2
101548838,2
101548903,2
101548940,10
101548970,2
101548980,2
101548988,2
101548992,2
101548995,2
101549002,2
101549006,2
101549036,2
101549047,2
101549055,2
101549067,2
101549120,2
101549128,2
101549154,2
101549219,2
101549236,2
101549245,2
101549283,2
101549290,2
101549298,2
101549303,2
101549314,2
101549347,2
101549374,2
101549529,4
101549532,2
101549579,2
101549604,2
101549609,2
101549696,2
101549706,6
101549727,4
101549767,2
101549773,2
101549779,2
101549780,2
101549789,4
101549798,2
101549803,2
101549819,4
101549821,2
101549906,2
101550000,2
101550085,4
101550086,2
101550098,4
101550131,2
101550136,2
101550161,2
101550200,4
101550213,2
101550228,2
101550247,2
101550279,2
101550298,2
101550300,2
101550330,2
101550368,2
101550378,2
101550520,2
101550549,2
101550556,2
101550580,2
101550582,2
101550600,2
101550695,2
101550772,2
101550828,2
101550831,4
101550857,8
101550907,8
101550938,8
101550950,2
101551002,2
101551107,2
101551132,2
101551147,2
101551162,6
101551213,4
101551235,2
101551254,2
101551288,2
101551448,4
101551459,2
101551492,2
101551493,2
101551501,2
101551502,2
101551510,2
101551559,2
101551563,2
101551603,2
101551635,4
101551754,4
101551846,2
101551860,2
101551874,2
101551901,2
101551920,2
101551933,2
101551950,4
101551955,2
101551959,2
101551961,2
101551962,2
101552016,2
101552037,2
101552106,2
101552160,2
101552167,2
101552219,2
101552263,2
101552319,2
101552330,2
101552333,2
101552364,2
101552458,4
101552471,2
101552488,2
101552489,2
101552553,2
101552571,2
101552572,2
101552597,2
101552606,2
101552646,2
101552647,2
101552670,2
101552798,2
101552799,2
101552908,2
101552924,2
101552970,2
101552972,2
101552974,2
101553021,2
101553040,2
101553081,2
101553150,2
101553264,2
101553277,2
101553283,2
101553303,2
101553304,2
101553305,2
101553355,2
101553358,2
101553360,2
101553405,2
101553418,2
101553460,2
101553500,2
101553507,2
101553543,2
101553663,2
101553718,2
101553719,2
101553740,2
101553867,2
101553885,2
101553957,6
101553959,6
101554041,2
101554109,2
101554125,2
101554126,2
101554199,2
101554202,2
101554205,2
101554206,2
101554212,2
101554217,2
101554222,2
101554227,2
101554285,2
101554296,2
101554307,2
101554308,2
101554311,2
101554312,2
101554348,2
101554351,2
101554352,2
101554402,2
101554452,2
101554492,2
101554527,2
101554528,2
101554534,2
101554546,4
101554562,2
101554603,2
101554625,2
101554731,2
101554732,8
101554734,8
101554756,4
101554764,10
101554817,2
101554819,2
101554844,2
101554855,2
101554943,2
101554995,2
101555113,2
101555114,2
101555128,2
101555181,2
101555182,2
101555251,4
101555282,2
101555289,2
101555346,2
101555366,2
101555368,2
101555465,2
101555469,2
101555489,2
101555491,2
101555494,2
101555513,2
101555572,2
101555605,2
101555607,2
101555668,2
101555674,2
101555732,2
101555753,2
101555758,2
101555760,2
101555770,2
101555788,2
101555795,2
101555802,2
101555816,2
101555820,2
101555840,2
101555853,2
101555883,2
101555886,4
101555940,2
101555981,2
101556005,2
101556006,2
101556008,2
101556074,2
101556097,2
101556123,2
101556146,2
101556167,4
101556169,2
101556171,2
101556202,2
101556252,2
101556268,2
101556279,2
101556314,2
101556320,2
101556406,2
101556412,2
101556420,2
101556427,2
101556428,2
101556433,2
101556461,2
